B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9353,J,3220.0,2,标准公务舱,2019-01-04 09:31:29 350
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9353,Y,1850.0,10,标准经济舱,2019-01-04 09:31:29 350
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU9913,P,1460.0,3,超值头等舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU9913,I,1010.0,2,折扣公务舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU9913,E,1090.0,10,折扣经济舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU9913,L,760.0,10,折扣经济舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU9913,F,3360.0,4,标准头等舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU9913,J,2860.0,4,标准公务舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU9913,Y,1680.0,10,标准经济舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU5659,P,1460.0,2,超值头等舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU5659,E,1090.0,10,折扣经济舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU5659,K,920.0,10,折扣经济舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU5659,Z,660.0,10,超值经济舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU5659,F,3360.0,5,标准头等舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU5659,J,2860.0,2,标准公务舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,TAO,SWA,2019-01-27,MU5659,Y,1680.0,10,标准经济舱,2019-01-04 09:31:29 373
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU9698,P,1400.0,4,超值头等舱,2019-01-04 09:31:29 392
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU9698,I,1660.0,2,折扣公务舱,2019-01-04 09:31:29 392
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU9698,E,1550.0,10,折扣经济舱,2019-01-04 09:31:29 392
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU9698,N,990.0,1,折扣经济舱,2019-01-04 09:31:29 392
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU9698,F,3860.0,4,标准头等舱,2019-01-04 09:31:29 392
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU9698,J,2940.0,4,标准公务舱,2019-01-04 09:31:29 392
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU9698,Y,1840.0,10,标准经济舱,2019-01-04 09:31:29 392
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU5654,P,1610.0,4,超值头等舱,2019-01-04 09:31:29 392
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU5654,I,1660.0,1,折扣公务舱,2019-01-04 09:31:29 393
B2C_MU_03,MU,YNT,CTU,2019-01-27,MU5654,E,1550.0,10,折扣经济舱,2019-01-04 09:31:29 393
